id,time,Euler1,Euler2,Euler2,Quat1,Quat2,Quat3,Quat4,Gyro1,Gyro1,Gyro1
421,21:24:42,58.9375, -30.25, 47.6875,0.774414, 0.451843, 0.0699463, -0.437256,-0.126667, 0.0511111, 0.1
422,21:25:42,58.0, -32.8125, 50.9375,0.764587, 0.476807, 0.0899658, -0.424133,0.0122222, 0.0644444, -0.00666667
423,21:26:42,58.375, -35.1875, 58.6875,0.736633, 0.527771, 0.0966187, -0.411743,0.00111111, -0.06, -0.0155556
424,21:27:42,58.5, -34.9375, 59.5,0.733521, 0.532959, 0.0922241, -0.41156,0.0388889, 0.0244444, -0.147778
425,21:28:42,57.0625, -36.5, 61.125,0.731506, 0.541992, 0.112061, -0.398193,0.0455555, -0.0466667, -0.0155556
426,21:29:42,54.0, -36.1875, 67.6875,0.719727, 0.577759, 0.11554, -0.367126,0.00111111, 0.0622222, 0.1
427,21:30:42,57.0625, -42.1875, 76.0,0.674683, 0.620178, 0.160889, -0.366455,-0.0344444, 0.0622222, 0.0488889
428,21:31:42,52.5, -36.125, 80.375,0.675415, 0.6474, 0.11676, -0.333191,0.0477778, 0.00888889, 0.0933333
429,21:32:42,50.5, -39.75, 87.6875,0.64917, 0.67395, 0.175171, -0.306213,0.0388889, 0.0911111, -0.0511111
430,21:33:42,44.75, -35.875, 93.25,0.63855, 0.703003, 0.170044, -0.262939,-0.00777778, -0.0111111, 0.0822222
431,21:34:42,41.4375, -33.9375, 96.1875,0.630859, 0.717834, 0.171448, -0.239441,-0.0166667, -0.0133333, -0.192222
432,21:35:42,41.9375, -34.5625, 105.0,0.585144, 0.754211, 0.196106, -0.224243,0.0522222, 0.0488889, -0.0133333
433,21:36:42,37.25, -30.5, 108.25,0.572449, 0.77594, 0.181763, -0.192871,-0.0255556, 0.0, 0.0377778
434,21:37:42,34.0, -29.875, 112.875,0.55072, 0.789856, 0.210876, -0.168396,-0.0566667, -0.0133333, 0.0422222
435,21:38:42,33.75, -32.6875, 116.188,0.536255, 0.784424, 0.265503, -0.162964,0.00111111, -0.111111, -0.0222222
436,21:39:42,26.25, -26.375, 117.687,0.525818, 0.808533, 0.234009, -0.122681,-0.0233333, 0.0666667, -0.0111111
437,21:40:42,29.125, -27.1875, 120.562,0.506104, 0.818176, 0.238953, -0.131775,-0.0477778, -0.0244444, -0.0111111
438,21:41:42,28.75, -27.25, 124.563,0.482239, 0.826294, 0.263367, -0.12384,-0.0588889, 0.0888889, 0.0755555
439,21:42:42,31.5, -32.875, 129.0,0.467285, 0.79834, 0.356262, -0.131836,-0.0344444, -0.13, -0.0266667
440,21:43:42,29.25, -33.0, 128.437,0.473083, 0.7901, 0.36969, -0.123596,-0.00111111, -0.0177778, 0.0244444
441,21:44:42,31.5, -33.3125, 136.625,0.42627, 0.791565, 0.420959, -0.1203,0.0566667, 0.0555556, 0.145556
442,21:45:42,36.0, -31.9375, 143.687,0.378174, 0.80658, 0.437378, -0.123047,-0.0233333, -0.0111111, -0.06
443,21:46:42,34.5625, -31.1875, 143.5,0.377075, 0.809204, 0.435059, -0.117188,0.0166667, 0.1, -0.0422222
444,21:47:42,123.5, -27.875, 143.625,0.369019, 0.815063, 0.437683, -0.0891724,-0.0344444, -0.0533333, 0.02
445,21:48:42,122.187, -26.1875, 145.313,0.354004, 0.816162, 0.450439, -0.0749512,-0.0411111, -0.0577778, 0.00444444
446,21:49:42,123.375, -20.5625, 152.437,0.285889, 0.842773, 0.45282, -0.0542603,0.0211111, 0.0622222, 0.163333
447,21:50:42,125.312, -21.6875, 153.312,0.281982, 0.850098, 0.438904, -0.0716553,-0.0588889, -0.0288889, -0.0466667
448,21:51:42,123.687, -15.625, 152.937,0.266174, 0.849731, 0.454773, -0.0160522,-0.01, 0.0622222, -0.0755555
449,21:52:42,124.063, -15.625, 151.812,0.274536, 0.849304, 0.450684, -0.0130005,-0.155556, -0.0511111, -0.0444444
450,21:53:42,118.562, -19.8125, 156.813,0.254272, 0.8302, 0.493225, -0.0534058,-0.00111111, 0.0555556, 0.0133333
451,21:54:42,116.75, -15.1875, 158.562,0.224792, 0.829651, 0.51062, -0.0199585,-0.107778, 0.0888889, 0.0866666
452,21:55:42,117.125, -13.875, 161.75,0.195862, 0.836609, 0.510986, -0.0237427,0.0233333, -0.04, 0.0622222
453,21:56:42,119.437, -10.625, 162.187,0.179199, 0.84967, 0.495972, -0.00415039,0.0411111, -0.0555556, -0.0422222
454,21:57:42,117.062, -9.875, 165.062,0.154907, 0.842712, 0.515564, -0.00738525,0.01, 0.0155556, 0.115556
455,21:58:42,121.5, -5.625, 170.687,0.0947266, 0.868713, 0.486145, -0.00378418,0.03, 0.0488889, 0.0866666
456,21:59:47,123.937, 3.875, 170.375,0.0578613, 0.879272, 0.467651, 0.0692139,0.0233333, 0.0244444, -0.0822222
457,22:00:42,123.937, 9.0625, 172.438,0.0198975, 0.878174, 0.467285, 0.100647,-0.0522222, 0.122222, 0.0288889
458,22:01:42,119.875, 11.3125, 172.187,0.00842285, 0.859497, 0.496948, 0.11908,0.0388889, 0.0488889, -0.0955555
459,22:02:42,119.187, 14.75, 174.312,0.0238037, -0.854309, -0.501282, -0.135193,-0.0566667, 0.02, 0.0288889
460,22:03:42,114.125, 17.25, 174.25,0.0411987, -0.829102, -0.536316, -0.152405,-0.00777778, -0.0444444, 0.0577778
461,22:04:42,110.438, 18.75, 171.938,0.0380859, -0.808899, -0.56073, -0.172729,-0.0344444, 0.02, 0.0777778
462,22:05:42,113.5, 19.875, 173.687,0.0512085, -0.822754, -0.53894, -0.17334,0.00111111, 0.0111111, -0.0777778
463,22:06:42,117.75, 23.9375, 176.687,0.0845947, -0.837036, -0.505371, -0.191711,0.0433333, 0.0355556, -0.0311111
464,22:07:42,117.687, 27.5, 174.625,0.086853, -0.830383, -0.501953, -0.225586,-0.0144444, 0.0488889, 0.0711111
465,22:08:42,115.25, 27.0625, 174.125,0.0859375, -0.820007, -0.519958, -0.223328,0.00777778, 0.0333333, -0.0933333
466,22:09:42,111.0, 33.0625, 178.25,0.15033, -0.790222, -0.542542, -0.242004,0.00333333, -0.00222222, -0.0844444
467,22:10:42,104.375, 37.8125, 177.25,0.183289, -0.746948, -0.579956, -0.268616,0.0388889, 0.0444444, -0.125556
468,22:11:42,103.688, 35.875, 178.5,0.181885, -0.748108, -0.587463, -0.249329,-0.0233333, -0.0333333, 0.0111111
469,22:12:42,103.688, 36.6875, 177.125,0.178284, -0.746155, -0.586121, -0.26062,-0.0188889, -0.125556, 0.0
470,22:13:42,105.375, 37.875, 177.562,0.182922, -0.752319, -0.572876, -0.269043,-0.16, 0.00666667, 0.0311111
471,22:14:42,102.812, 41.5, 179.063,0.216248, -0.73053, -0.583618, -0.280884,0.0633333, -0.0155556, -0.154444
472,22:15:42,190.5, 48.6875, -179.312,0.263794, -0.706299, -0.575317, -0.317139,-0.0255556, 0.0, 0.0711111
473,22:16:42,189.625, 49.6875, 179.688,0.270874, -0.69104, -0.588379, -0.32074,-0.0122222, -0.0911111, 0.04
474,22:17:42,192.188, 56.3125, 178.25,0.296082, -0.674805, -0.5672, -0.367676,-0.0122222, -0.00222222, -0.141111
475,22:18:42,188.0, 55.5, -177.125,0.305603, -0.687195, -0.557312, -0.351807,-0.105556, -0.0955555, -0.187778
476,22:19:42,186.0, 59.9375, 177.312,0.334229, -0.628174, -0.596313, -0.371582,0.0211111, -0.0844444, 0.06
477,22:20:42,182.562, 64.5, -176.75,0.369019, -0.626648, -0.567566, -0.385986,0.05, 0.0866666, -0.0888889
478,22:21:42,178.812, 67.5625, -175.063,0.397705, -0.601868, -0.572327, -0.389893,0.07, 0.0155556, -0.0866666
479,22:22:42,185.125, 70.3125, 174.125,0.388672, -0.581848, -0.573364, -0.426147,-0.00555556, -0.0111111, -0.234444
480,22:23:42,184.438, 73.6875, 167.0,0.409302, -0.549133, -0.578735, -0.442749,-0.0233333, -0.0422222, 0.0511111
481,22:24:42,185.75, 74.5, 163.0,0.40918, -0.543152, -0.576721, -0.452759,0.103333, 0.00444444, -0.0377778
482,22:25:42,184.187, 74.9375, 122.375,0.446533, -0.425354, -0.623474, -0.480591,0.0811111, 0.0, 0.00666667
483,22:26:42,178.5, 77.6875, 117.813,0.48053, -0.407715, -0.619202, -0.468445,0.03, 0.00666667, 0.0288889
484,22:27:42,173.375, 78.625, 108.5,0.511169, -0.374756, -0.624756, -0.456055,-0.0344444, 0.0888889, -0.0644444
485,22:28:42,171.812, 80.1875, 98.0,0.527771, -0.370911, -0.611816, -0.457764,0.0322222, -0.0888889, -0.0333333
486,22:29:42,173.438, 80.9375, 106.625,0.515625, -0.39447, -0.605713, -0.460022,0.0388889, 0.00666667, -0.06
487,22:30:42,171.0, 79.625, 79.5625,0.546265, -0.351318, -0.600281, -0.466797,0.0544444, -0.0688889, -0.02
488,22:31:42,169.812, 77.0625, 67.8125,0.564575, -0.3172, -0.597717, -0.472656,0.0388889, -0.0822222, -0.02
489,22:32:42,170.625, 72.4375, 55.1875,0.583069, -0.280212, -0.579956, -0.495178,0.0433333, -0.134444, -0.06
490,22:33:42,166.0, 71.3125, 44.125,0.617737, -0.259949, -0.563538, -0.48291,0.0788889, 0.00888889, -0.0533333
491,22:34:42,162.437, 73.5, 45.25,0.624634, -0.260925, -0.576294, -0.457825,0.0455555, 0.00666667, -0.0844444
492,22:35:42,163.812, 69.6875, 47.3125,0.628296, -0.228882, -0.574768, -0.471741,0.0788889, -0.0177778, 0.0177778
493,22:36:42,163.937, 69.5625, 56.875,0.615845, -0.214539, -0.599243, -0.464355,-0.0388889, -0.0822222, -0.0155556
494,22:37:42,165.125, 65.125, 59.375,0.61731, -0.171143, -0.603149, -0.47522,-0.151111, -0.0888889, 0.1
495,22:38:42,160.187, 65.3125, 54.0,0.645447, -0.156067, -0.594238, -0.453857,0.0322222, -0.0933333, -0.0133333
496,22:39:42,159.187, 65.625, 42.375,0.664734, -0.17865, -0.561951, -0.45874,-0.0455555, 0.0422222, 0.0555556
497,22:40:42,160.125, 64.375, 46.9375,0.658691, -0.162292, -0.571472, -0.461792,-0.01, -0.0422222, 0.19
498,22:41:42,159.125, 60.6875, 51.4375,0.664856, -0.111389, -0.579041, -0.458496,-0.01, 0.0177778, 0.00444444
499,22:42:42,160.5, 62.625, 52.4375,0.653259, -0.134399, -0.584778, -0.461792,0.0433333, 0.0244444, 0.0422222
500,22:43:42,161.875, 63.4375, 58.0625,0.636292, -0.138794, -0.602173, -0.461792,0.07, 0.106667, -0.0755555
501,22:44:42,158.313, 64.125, 53.0,0.656982, -0.137024, -0.59198, -0.446289,-0.0188889, -0.0644444, -0.0733333
502,22:45:42,157.125, 67.3125, 58.5,0.645569, -0.152954, -0.613281, -0.42865,-0.0211111, -0.0577778, -0.06
503,22:46:42,162.75, 60.125, 67.6875,0.620605, -0.0935669, -0.629883, -0.45752,-0.0944444, -0.0644444, 0.0466667
504,22:47:42,158.812, 56.8125, 59.25,0.65979, -0.0535889, -0.5979, -0.452026,-0.0477778, -0.0533333, 0.0488889
505,22:48:42,159.438, 51.9375, 55.125,0.675598, -0.0203247, -0.568909, -0.468506,-0.0144444, -0.00222222, 0.0133333
506,22:49:42,160.125, 46.0, 58.0625,0.676636, 0.0410156, -0.561157, -0.474976,-0.0722222, -0.0577778, 0.0977778
507,22:50:43,74.0625, 40.75, 58.0625,0.667847, 0.0712891, -0.542969, -0.504089,0.171111, -0.0133333, -0.00666667
508,22:51:42,67.0625, 43.375, 57.75,0.694153, 0.0795898, -0.547791, -0.460144,0.0233333, -0.00444444, 0.0288889
509,22:52:42,68.0, 40.125, 55.0625,0.702637, 0.0936279, -0.522095, -0.474243,0.01, 0.0177778, 0.104444
510,22:53:42,69.9375, 38.375, 54.9375,0.697815, 0.0990601, -0.514648, -0.48822,-0.0811111, 0.0222222, 0.04
511,22:54:43,72.0625, 38.375, 55.75,0.685974, 0.0934448, -0.520752, -0.499512,0.0144444, -0.0533333, 0.00888889
512,22:55:43,72.125, 30.3125, 58.8125,0.687378, 0.175415, -0.496155, -0.50061,-0.0255556, -0.0577778, 0.115556
513,22:56:43,72.75, 28.25, 62.875,0.674194, 0.208923, -0.505554, -0.496155,-0.03, 0.0177778, 0.125556
514,22:57:43,64.0625, 25.875, 59.8125,0.722229, 0.250793, -0.459534, -0.452026,0.01, 0.122222, -0.125556
515,22:58:43,62.0, 22.9375, 62.0625,0.724976, 0.293701, -0.445313, -0.43573,-0.00555556, 0.0266667, 0.00666667
516,22:59:43,56.5, 20.0, 65.75,0.73291, 0.355591, -0.425659, -0.393921,-0.00555556, -0.115556, 0.0622222
517,23:00:43,54.5, 21.8125, 71.6875,0.714355, 0.381592, -0.456665, -0.368103,-0.0211111, 0.0977778, -0.176667
518,23:01:43,53.3125, 19.125, 72.9375,0.713928, 0.413208, -0.437012, -0.358582,-0.0255556, 0.0311111, -0.0355556
519,23:02:43,52.9375, 17.5, 69.375,0.731384, 0.406494, -0.408569, -0.364563,-0.00333333, -0.02, -0.0355556
520,23:03:43,53.75, 13.875, 69.8125,0.728455, 0.430786, -0.383667, -0.369568,0.0122222, 0.0155556, 0.0
521,23:04:43,55.6875, 8.4375, 73.1875,0.708862, 0.479065, -0.357361, -0.374634,-0.00555556, -0.0133333, 0.02
522,23:05:43,58.3125, 1.6875, 79.4375,0.671387, 0.548523, -0.328369, -0.374817,0.0811111, 0.00666667, -0.192222
523,23:06:43,51.0625, 0.9375, 81.9375,0.680969, 0.586731, -0.293152, -0.325684,-0.0322222, -0.0222222, -0.218889
524,23:07:43,48.75, -0.125, 86.625,0.662476, 0.62561, -0.281799, -0.300476,0.03, 0.08, -0.163333
525,23:08:43,48.125, -3.875, 91.25,0.638367, 0.670654, -0.24707, -0.285706,-0.0322222, -0.08, 0.00666667
526,23:09:43,43.1875, -0.3125, 94.375,0.631714, 0.683899, -0.26593, -0.250122,-0.0122222, -0.0466667, 0.00222222
527,23:10:43,36.25, 0.9375, 94.5,0.644958, 0.694031, -0.240234, -0.211365,0.0655555, 0.08, 0.0288889
528,23:11:43,36.0, -0.875, 95.75,0.637451, 0.709167, -0.218262, -0.207458,-0.0811111, 0.0133333, 0.0355556
529,23:12:43,30.5625, 1.4375, 98.0,0.632813, 0.722656, -0.217529, -0.173401,-0.0166667, 0.02, -0.132222
530,23:13:43,28.4375, 1.625, 96.0,0.648193, 0.714966, -0.203857, -0.16449,-0.0166667, 0.0711111, 0.0111111
531,23:14:43,25.6875, 0.3125, 96.1875,0.650635, 0.724854, -0.170837, -0.148621,0.0388889, -0.0533333, -0.0755555
532,23:15:43,24.5625, 4.8125, 94.5625,0.662598, 0.702271, -0.216675, -0.144348,0.0233333, 0.0711111, 0.0422222
533,23:16:43,17.6875, 7.25, 97.125,0.653992, 0.71991, -0.208862, -0.101868,0.01, -0.0311111, -0.0177778
534,23:17:43,20.125, 5.0, 96.9375,0.653015, 0.722168, -0.19635, -0.116089,-0.0611111, -0.0266667, 0.0577778
535,23:18:43,23.5, 3.75, 96.125,0.654297, 0.716797, -0.199036, -0.136047,-0.0388889, 0.1, -0.102222
536,23:19:43,14.25, 5.875, 95.125,0.669678, 0.718933, -0.166321, -0.0837402,0.00111111, 0.0111111, -0.136667
537,23:20:43,10.5, 2.5, 99.0,0.646423, 0.75354, -0.103577, -0.0595093,-0.0477778, -0.0333333, 0.141111
