id;time;Euler1;Euler2;Euler3;Quat1;Quat2;Quat3;Quat4;Gyro1;Gyro2;Gyro3
221;03.40.55;226;-27,4375;65,5625;0,323059;-0,06604;0,55896;0,760803;0,0255556;-0,00666667;-0,0811111
222;03.41.55;223,187;-22,5625;65,625;0,306091;-0,0281372;0,555786;0,7724;0,0122222;0,122222;0,144444
223;03.42.55;231,75;-28,0625;67,125;0,357788;-0,0418091;0,571838;0,737061;-0,0211111;-0,0266667;0,0166667
224;03.43.55;227,187;-26,625;65,375;0,331848;-0,0518188;0,558105;0,758728;-0,0433333;0,127778;-0,0588889
225;03.44.55;223,812;-23,625;65,25;0,310425;-0,0374146;0,554504;0,771179;0,0344444;0,0844444;-0,0233333
226;03.45.55;222,563;-23,125;69,8125;0,2948;-0,0323486;0,583435;0,756104;-0,0188889;-0,102222;0,0366667
227;03.46.55;219,625;-21,6875;71,5;0,272888;-0,0303955;0,593262;0,756714;-0,0388889;-0,0555556;0,0344444
228;03.47.55;213;-15,3125;70,625;0,230774;0,00311279;0,583496;0,778625;0,0277778;-0,156667;0,0855556
229;03.48.55;202,125;-7,375;71,75;0,155518;0,0335693;0,586548;0,794128;0,00111111;0;-0,0366667
230;03.49.55;196,313;-6;75,6875;0,112305;0,0209351;0,614014;0,781006;-0,01;-0,0733333;0,00111111
231;03.50.55;197;-2,9375;75,5625;0,117126;0,0588989;0,610046;0,781433;-0,00111111;-0,0688889;0,0277778
232;03.51.55;196,313;2,3125;74;0,113525;0,110535;0,591736;0,790405;0,0122222;-0,0422222;0,0188889
233;03.52.55;194,312;1,8125;75,125;0,0987549;0,0957642;0,602417;0,786255;0,0544444;0,02;-0,0788889
234;03.53.55;190,562;10,4375;74,375;0,0742798;0,168274;0,58313;0,79126;0,112222;0;-0,211111
235;03.54.55;184,688;14,25;76,0625;0,0325317;0,181641;0,592163;0,784424;0,0122222;-0,0266667;0,00555556
236;03.55.55;176,937;19,375;77,9375;0,0205078;-0,198975;-0,601929;-0,773071;-0,0722222;-0,0733333;0,112222
237;03.56.55;174,687;17,8125;77,8125;0,0354614;-0,169922;-0,609009;-0,773926;0,0544444;-0,0133333;-0,0144444
238;03.57.55;168,875;20,0625;77,4375;0,0744629;-0,163208;-0,609924;-0,771851;0,0655555;0,00222222;-0,133333
239;03.58.55;158,062;27,1875;73,1875;0,150452;-0,181641;-0,581848;-0,77832;-0,00111111;0,0111111;0,0566667
240;03.59.55;152,437;32,5;70,4375;0,190796;-0,208679;-0,561584;-0,777588;-0,0455555;0,0288889;0,103333
241;04.00.55;146,875;34,0625;73,3125;0,22406;-0,197815;-0,585022;-0,753906;0,0211111;0,0177778;-0,193333
242;04.01.55;146,875;33,75;73,25;0,224243;-0,194763;-0,58551;-0,754272;0,0877778;0,02;0,03
243;04.02.55;147,125;33;72,5625;0,223389;-0,188049;-0,582336;-0,758667;-0,00777778;0,0177778;-0,103333
244;04.03.55;141,875;35,25;73,25;0,256409;-0,18573;-0,590271;-0,742493;0,0211111;-0,0622222;0,0788889
245;04.04.55;130;40,5625;72,125;0,331665;-0,181274;-0,592285;-0,711609;-0,0433333;-0,06;-0,0233333
246;04.05.55;128,375;41,0625;69,125;0,346436;-0,179382;-0,577698;-0,71698;-0,0633333;0,0244444;-0,146667
247;04.06.55;214,5;47,8125;60,875;0,378906;-0,235474;-0,53064;-0,720703;-0,0766667;0;0,0766667
248;04.07.55;210,25;49,1875;58,6875;0,407959;-0,231323;-0,526367;-0,709229;0,0344444;0,0133333;0,101111
249;04.08.55;201,5;56,9375;54,625;0,45636;-0,272766;-0,517517;-0,670471;0,03;-0,08;-0,0922222
250;04.09.55;196,375;59,1875;45,5;0,493774;-0,284424;-0,489807;-0,659851;-0,0344444;0,00666667;0,0611111
251;04.10.55;192;60,0625;35,625;0,5271;-0,292114;-0,460266;-0,651917;0,0566667;0,08;-0,157778
252;04.11.55;193,25;60,75;29,6875;0,523682;-0,31665;-0,433594;-0,661438;0,00777778;0,0422222;-0,0433333
253;04.12.55;191,437;60,625;26,375;0,537231;-0,317078;-0,424744;-0,656067;0,0788889;-0,0666667;0,171111
254;04.13.55;183,437;62,625;20,3125;0,579285;-0,318054;-0,428345;-0,616272;-0,0766667;0,0133333;-0,0455555
255;04.14.55;183,313;60,9375;14;0,58905;-0,323792;-0,399292;-0,623474;0,00111111;0,06;-0,0966667
256;04.15.55;179,688;57,75;13,1875;0,617371;-0,293152;-0,39325;-0,615051;-0,0588889;-0,00666667;-0,0522222
257;04.16.55;182,062;54,8125;11,625;0,613647;-0,287109;-0,368286;-0,636658;-0,0233333;0,06;-0,0588889
258;04.17.55;178,875;54,5625;10,375;0,632507;-0,280029;-0,369751;-0,6203;0,07;0,111111;0,0122222
259;04.18.55;175,625;54,5625;2,6875;0,651489;-0,301086;-0,347046;-0,60376;-0,00333333;-0,0622222;0,0655555
260;04.19.56;177,375;53,875;6,625;0,644043;-0,285889;-0,353882;-0,61499;-0,0722222;0,0488889;0,0833333
261;04.20.55;175;51,5;6,125;0,662903;-0,266846;-0,345703;-0,608093;-0,0188889;-0,0933333;0,03
262;04.21.56;172,875;51,1875;0,875;0,67511;-0,281982;-0,328125;-0,597534;0,01;-0,04;-0,202222
263;04.22.56;175,938;48,6875;1,625;0,666382;-0,273438;-0,30896;-0,621033;0,0144444;-0,00888889;-0,00777778
264;04.23.56;174,375;49,625;2,125;0,672241;-0,271973;-0,320129;-0,609619;-0,01;-0,0244444;0,03
265;04.24.56;170,313;47,6875;6,75;0,697693;-0,228088;-0,337708;-0,589172;-0,0544444;-0,0511111;-0,0633333
266;04.25.56;172,937;46,125;12,8125;0,685669;-0,197205;-0,351379;-0,606262;0,144444;0,0555556;-0,0811111
267;04.26.56;171,5;45,125;13,625;0,69519;-0,183472;-0,351563;-0,599548;-0,0122222;0,0511111;-0,0433333
268;04.27.56;80,3125;42,6875;14,8125;0,706787;-0,158752;-0,345886;-0,596375;0,0366667;-0,0377778;-0,0477778
269;04.28.56;75,875;44;12,9375;0,727112;-0,16272;-0,351013;-0,567139;0,0388889;0,122222;-0,0122222
270;04.29.56;75,125;41,5;11,3125;0,737976;-0,154175;-0,330322;-0,567871;-0,18;-0,0422222;0,0388889
271;04.30.56;68,5625;41,8125;5;0,771057;-0,172546;-0,314819;-0,52594;-0,0388889;0,02;-0,00111111
272;04.31.56;68,625;39,5;5,5;0,776245;-0,158508;-0,301941;-0,530212;0,0122222;0,0177778;-0,0633333
273;04.32.56;68,3125;36,25;2,3125;0,785583;-0,160583;-0,267639;-0,534241;-0,0144444;0,0355556;0,0722222
274;04.33.56;66,125;35,8125;0,25;0,797363;-0,165955;-0,258972;-0,519287;0,0144444;-0,102222;-0,0944444
275;04.34.56;59,6875;35,1875;-4,8125;0,825989;-0,182129;-0,244446;-0,474121;0,03;0,0444444;-0,0144444
276;04.35.56;60,75;33,875;-0,625;0,825012;-0,151917;-0,249207;-0,483887;0,0433333;-0,0777778;0,0566667
277;04.36.56;63,5625;33,1875;2,375;0,81427;-0,135132;-0,252869;-0,504761;-0,00777778;0,0266667;-0,173333
278;04.37.56;54,0625;38,625;-4;0,839905;-0,176453;-0,281738;-0,429016;0,0522222;-0,0133333;-0,0677778
279;04.38.56;49;37,875;-6,8125;0,859192;-0,180359;-0,275269;-0,391724;0,00111111;-0,136667;0,0455555
280;04.39.56;49,4375;38,5;-4,25;0,857178;-0,166077;-0,286316;-0,394653;0,0366667;0,0822222;0,0433333
281;04.40.56;42,375;37,375;-10,5625;0,879639;-0,188599;-0,271851;-0,341736;-0,00111111;0,0244444;-0,0788889
282;04.41.56;39,875;32,25;-8,3125;0,900757;-0,154785;-0,240112;-0,327209;0,116667;0,0177778;-0,0366667
283;04.42.56;36,0625;29,375;-9,5;0,916809;-0,149902;-0,218689;-0,298523;0,0211111;-0,0977778;-0,133333
284;04.43.56;32,3125;32,0625;-13;0,917664;-0,17334;-0,239014;-0,26593;0,0544444;0,0555556;0,0233333
285;04.44.56;32,3125;30,1875;-11,0625;0,923218;-0,156067;-0,227051;-0,267883;-0,105556;-0,0533333;0,0633333
286;04.45.56;31,1875;30,25;-8,75;0,927063;-0,136414;-0,233948;-0,259216;0,05;-0,0333333;-0,09
287;04.46.56;32,5;33,375;-12,8125;0,914307;-0,174438;-0,250122;-0,266541;-0,0433333;-0,0533333;0,0166667
288;04.47.56;32,375;35,125;-13,75;0,909485;-0,183716;-0,263611;-0,263855;0,0388889;-0,0577778;0,126667
289;04.48.56;32,4375;34,9375;-15,625;0,908081;-0,197266;-0,257507;-0,264893;-0,121111;0,111111;-0,0633333
290;04.49.56;26,875;32,625;-16,5625;0,924377;-0,189087;-0,246155;-0,221863;-0,0344444;0,0977778;-0,0988889
291;04.50.56;26,375;29,75;-15,5;0,932617;-0,177307;-0,224976;-0,219421;-0,07;-0,0888889;0,164444
292;04.51.56;19,9375;22,375;-16,5625;0,956421;-0,168091;-0,169556;-0,168213;-0,133333;-0,0822222;0,0588889
293;04.52.56;24,125;24;-11,4375;0,951904;-0,134888;-0,184814;-0,203613;0,0722222;0,0288889;0,0477778
294;04.53.56;23,125;23,125;-15;0,951782;-0,160889;-0,173889;-0,194946;-0,0633333;-0,00222222;-0,0588889
295;04.54.56;21,875;19,5625;-13,5;0,960876;-0,143311;-0,146912;-0,185852;0,0477778;-0,0422222;-0,11
296;04.55.56;13,75;20,9375;-17,3125;0,965393;-0,164429;-0,165405;-0,116821;-0,103333;-0,0577778;0,0855556
297;04.56.56;12,75;19,375;-21,875;0,962158;-0,19989;-0,15033;-0,107971;-0,00555556;0,0422222;0,0722222
298;04.57.56;10,625;16,0625;-19,5625;0,971741;-0,17749;-0,125793;-0,0914917;0,01;0,0133333;-0,133333
299;04.58.56;7,1875;9,9375;-20,625;0,97821;-0,182739;-0,0769653;-0,0611572;-0,0344444;-0,0133333;0,114444
300;04.59.56;2,25;10,4375;-21,9375;0,9776;-0,189819;-0,0891724;-0,0192261;0,0366667;0,0377778;-0,0766667
301;05.00.56;3,375;7,125;-18,1875;0,985046;-0,159363;-0,0587769;-0,0291748;-0,0188889;0,00222222;0,126667
302;05.01.56;355,875;3,625;-24,375;0,976257;-0,209961;-0,0403442;0,0348511;-0,05;-0,0466667;0,252222
303;05.02.56;356,312;1,3125;-23,0625;0,979187;-0,199646;-0,0186157;0,031311;-0,0988889;0;0,0633333
304;05.03.56;356,875;0,875;-26,5;0,9729;-0,22937;-0,0142212;0,0263062;-0,0122222;-0,02;-0,03
305;05.04.56;351,688;-2,1875;-27,75;0,968018;-0,240784;0,00231934;0,0700684;-0,0322222;-0,0177778;-0,0522222
306;05.05.56;350,937;-5,4375;-28,6875;0,964783;-0,25;0,0294189;0,0762939;-0,0677778;0;0,03
307;05.06.56;349,875;-8,4375;-29,375;0,96106;-0,257446;0,0537109;0,0846558;0,03;-0,0222222;-0,0233333
308;05.07.56;342,75;-13,9375;-31,625;0,944824;-0,282288;0,0848999;0,142944;-0,0344444;-0,00888889;-0,00111111
309;05.08.56;343,5;-15,0625;-30,4375;0,947266;-0,272583;0,0979004;0,137085;-0,101111;0,0555556;-0,0744444
310;05.09.56;337,063;-25,1875;-25,375;0,934204;-0,243896;0,178528;0,189514;0,151111;-0,0111111;-0,0255556
311;05.10.56;339,312;-25;-22,3125;0,943176;-0,215942;0,184998;0,171875;0,0566667;0,0266667;0,0433333
312;05.11.56;339,063;-26,125;-24,75;0,936829;-0,236084;0,191772;0,172791;-0,112222;-0,0933333;0,0877778
313;05.12.56;342,5;-24,25;-22,1875;0,949036;-0,209778;0,184448;0,145874;-0,0166667;-0,0355556;0,0144444
314;05.13.56;340,812;-29,625;-20,25;0,939453;-0,19873;0,229309;0,158997;0,0455555;-0,0888889;0,144444
315;05.14.56;338,437;-29,5;-16,1875;0,941162;-0,172729;0,228943;0,178711;-0,01;-0,0933333;0,09
316;05.15.56;339,625;-33,8125;-15,3125;0,93396;-0,165771;0,268616;0,16748;-0,0744444;-0,0888889;0,0944444
317;05.16.56;340;-35,5;-17,5625;0,928101;-0,181946;0,280823;0,163208;0,0388889;0,00222222;-0,0411111
318;05.17.56;336,375;-34,9375;-14,375;0,926819;-0,167053;0,274414;0,194336;-0,00111111;-0,0177778;0,202222
319;05.18.56;329,375;-40,6875;-15,5;0,897034;-0,197815;0,309875;0,2453;-0,01;0,0355556;0,00111111
320;05.19.56;331,875;-44,125;-19,9375;0,887634;-0,222473;0,336548;0,222046;-0,0477778;0,0822222;-0,0788889
321;05.20.56;241,687;-46;-23,4375;0,877136;-0,245483;0,348572;0,22113;-0,00111111;-0,0844444;0,00777778
322;05.21.56;243,062;-45,4375;-28,5625;0,874023;-0,273987;0,342407;0,20929;-0,00555556;0,127778;-0,105556
323;05.22.56;242,313;-47,4375;-29,3125;0,865723;-0,279297;0,356812;0,212646;0,01;-0,0511111;-0,0811111
324;05.23.56;242,5;-52,5;-28,4375;0,85083;-0,268433;0,401001;0,208008;0,0344444;-0,0111111;0,00555556
325;05.24.56;238,687;-57,9375;-24,3125;0,829163;-0,255066;0,440491;0,231201;0,0722222;0,167778;-0,162222
326;05.25.56;239,5;-54,1875;-31,375;0,835205;-0,293091;0,405823;0,227661;-0,0144444;0,02;-0,0433333
327;05.26.56;229,75;-56,0625;-18,125;0,821228;-0,256531;0,411499;0,30072;-0,03;0,0933333;0,0144444
328;05.27.56;230,187;-60,8125;-18,9375;0,803589;-0,260986;0,449036;0,290588;-0,00777778;0,0266667;0,0877778
329;05.28.56;222,25;-61,9375;-8,125;0,782715;-0,244385;0,455627;0,346375;0,0922222;-0,0733333;0,0322222
330;05.29.56;226,688;-66,25;-11;0,776428;-0,244812;0,492432;0,307922;-0,05;0,0288889;0,0233333
331;05.30.56;216,313;-71,9375;1,6875;0,721985;-0,26001;0,527161;0,365051;0,00111111;-0,02;-0,0188889
332;05.31.56;216,5;-72,8125;0,875;0,718323;-0,264893;0,531555;0,362366;-0,0588889;0,0155556;0,0322222
333;05.32.56;209,25;-75;12,875;0,683105;-0,276978;0,545044;0,399536;0,0588889;-0,0333333;-0,0877778
334;05.33.56;208,187;-74,3125;21,5;0,678528;-0,258972;0,554382;0,406433;-0,0433333;-0,0555556;0,0633333
335;05.34.56;195,562;-65,0625;41,1875;0,646179;-0,201599;0,548767;0,49054;0,0144444;0,0533333;0,05
336;05.35.56;197,687;-63;35,4375;0,668396;-0,188965;0,528748;0,487915;0,0144444;0,0644444;0,0433333
337;05.36.56;191,563;-62,5625;40,6875;0,636353;-0,199951;0,534363;0,519165;-0,0322222;-0,117778;0,0122222
338;05.37.56;189,937;-61,1875;44,4375;0,627686;-0,186523;0,542114;0,52655;0,0411111;0,0911111;-0,101111
339;05.38.56;192;-59,375;37,9375;0,651001;-0,178101;0,517212;0,526306;0,0188889;-0,0311111;-0,0677778
340;05.39.56;186,875;-59,4375;35,75;0,628967;-0,207825;0,500549;0,557373;-0,0122222;-0,00888889;-0,0566667
341;05.40.56;183,75;-58,625;39,1875;0,611267;-0,204834;0,506348;0,572693;-0,0188889;-0,0666667;0,0855556
342;05.41.56;184,625;-60,9375;46,25;0,600708;-0,205139;0,538818;0,553833;0,0166667;0,02;-0,0433333
343;05.42.56;178,75;-63,3125;58,4375;0,549683;-0,236023;0,571838;0,561401;-0,0722222;-0,0333333;-0,0522222
344;05.43.56;170,813;-56,75;58;0,520996;-0,208679;0,557739;0,611511;-0,0566667;-0,0777778;0,0166667
345;05.44.56;170,813;-56,375;65,6875;0,507446;-0,195251;0,590271;0,596619;0,103333;0,0133333;0,2
346;05.45.56;170,5;-55,875;66,125;0,506287;-0,192261;0,591064;0,597839;-0,0922222;-0,08;-0,05
347;05.46.56;162,687;-51,6875;66,8125;0,467468;-0,186829;0,585815;0,635132;-0,03;0;-0,0344444
348;05.47.56;158,125;-48,1875;66,0625;0,446594;-0,173767;0,579163;0,659485;0,0988889;0,0977778;-0,0855556
349;05.48.56;242,375;-44;63;0,421814;-0,161072;0,557495;0,696655;0,0922222;-0,00666667;-0,0655555
350;05.49.56;233;-41,0625;65,3125;0,361816;-0,174622;0,559021;0,725281;0,0188889;0,0555556;-0,05
351;05.50.56;222,438;-35,125;73,125;0,28479;-0,161377;0,596313;0,732971;0,03;0,0111111;-0,00111111
352;05.51.56;214,063;-28,5;76,1875;0,227417;-0,132813;0,614868;0,743347;0,112222;0,0511111;0,0966667
353;05.52.56;211,125;-28,3125;76,9375;0,207886;-0,146301;0,615967;0,745605;-0,0522222;-0,113333;0,233333
354;05.53.56;213,875;-30,0625;79,3125;0,221985;-0,151917;0,629822;0,728638;-0,00111111;-0,0177778;0,03
355;05.54.56;206,125;-23,3125;76,25;0,176453;-0,118347;0,613953;0,760193;-0,0277778;-0,0244444;0,00555556
356;05.55.56;199,625;-16,0625;78,25;0,132019;-0,0732422;0,630554;0,761292;0,0677778;0,0111111;-0,07
357;05.56.56;195,25;-10,5625;75,375;0,105469;-0,034668;0,612122;0,782898;-0,121111;0,0644444;-0,0322222
358;05.57.56;185,938;-4,6875;75;0,0413818;-0,0199585;0,609009;0,791809;0,0388889;0,0488889;-0,01
359;05.58.56;186,438;-0,125;72,625;0,0453491;0,0316772;0,591614;0,804321;0,0166667;-0,0911111;-0,0122222
360;05.59.56;188,187;-0,0625;77,125;0,0559082;0,043457;0,621887;0,779907;-0,0166667;-0,02;0,05
361;06.00.56;185,062;1;74;0,0357056;0,0379028;0,600708;0,797791;-0,00111111;-0,147778;-0,137778
362;06.01.56;186,187;1,0625;72,1875;0,0441895;0,0431519;0,588257;0,806335;0,114444;-0,00888889;-0,112222
363;06.02.56;184,625;0,5625;71;0,0330811;0,0293579;0,580261;0,813232;0,0611111;0,0866666;-0,0388889
364;06.03.56;177,375;8,3125;68,125;0,0186768;-0,0750732;-0,557251;-0,826721;-0,0677778;-0,0422222;0,121111
365;06.04.56;173,25;4,375;64,4375;0,0493774;-0,0142212;-0,533569;-0,844177;0,00555556;-0,00888889;0,153333
366;06.05.56;171,187;6,75;64,375;0,0648804;-0,0291138;-0,533447;-0,842834;0,0411111;-0,163333;0,00555556
367;06.06.56;168,562;10,125;63,3125;0,0839844;-0,0517578;-0,52594;-0,844788;0,0677778;0,00888889;-0,0722222
368;06.07.56;164,75;10,5625;62,9375;0,112488;-0,0388184;-0,524475;-0,843079;-0,0233333;0,0266667;-0,0144444
369;06.08.56;160,938;10,4375;60,5625;0,142517;-0,0215454;-0,50824;-0,84906;0,137778;0,0177778;0,00111111
370;06.09.56;162,563;8,0625;61,3125;0,129822;-0,00457764;-0,512207;-0,848938;-0,0277778;-0,04;-0,0344444
371;06.10.56;157,25;12,5;64;0,16626;-0,0236816;-0,534607;-0,828247;0,0388889;0,0666667;-0,131111
372;06.11.56;149,75;18,0625;67,8125;0,215027;-0,0423584;-0,564697;-0,795654;-0,00333333;0,0888889;-0,0588889
373;06.12.56;146,812;23,5;66,5625;0,235779;-0,0859985;-0,557373;-0,791443;-0,03;-0,0266667;0,124444
374;06.13.56;150,063;16,9375;66,5625;0,214172;-0,0333252;-0,555664;-0,802673;0,0455555;0,0133333;-0,101111
375;06.14.56;149,125;18,625;66,4375;0,22052;-0,0462036;-0,55542;-0,800476;0,00333333;0,0377778;-0,0588889
376;06.15.56;143,125;21,125;65,6875;0,262817;-0,0440063;-0,553406;-0,789124;-0,0344444;0,0755555;-0,0411111
377;06.16.56;144,375;21,9375;67,5;0,251587;-0,0570679;-0,565063;-0,783691;-0,0922222;-0,0911111;0,0366667
378;06.17.56;143,125;24,4375;70,125;0,255737;-0,0759888;-0,582947;-0,767456;-0,00111111;-0,102222;0,05
379;06.18.56;144,313;23;68,4375;0,250244;-0,0675049;-0,57135;-0,778748;0,0144444;-0,1;-0,03
380;06.19.56;141,312;26,75;68,6875;0,269836;-0,0927124;-0,573486;-0,767944;-0,14;0,0244444;0,2
381;06.20.56;131,813;34,4375;62,1875;0,3396;-0,131409;-0,539001;-0,759521;0,0233333;0,104444;0,0211111
382;06.21.56;127,062;37,125;58,4375;0,375061;-0,140991;-0,521301;-0,753418;0,0522222;0,0311111;0,0477778
383;06.22.56;126,063;40,5625;57,0625;0,381104;-0,173462;-0,513733;-0,74884;-0,0255556;-0,0777778;0,0655555
384;06.23.57;127,188;38,9375;53,125;0,380432;-0,167419;-0,488708;-0,76709;0,0188889;-0,0155556;0,0922222
385;06.24.56;128,562;37,875;52,9375;0,372559;-0,163208;-0,485413;-0,773926;0,14;-0,00222222;-0,0211111
386;06.25.56;126,25;35,6875;54,875;0,387024;-0,128662;-0,499817;-0,764099;-0,0566667;-0,0355556;-0,0722222
387;06.26.57;126,25;39,75;52,375;0,387146;-0,17218;-0,485718;-0,764526;-0,0388889;0,00888889;0,146667
388;06.27.56;120,687;40;46,8125;0,432251;-0,162109;-0,459961;-0,758484;-0,0655555;0,0177778;0,116667
389;06.28.56;120;43,1875;48,0625;0,430908;-0,186829;-0,470886;-0,746765;0,0144444;-0,0288889;-0,0188889
390;06.29.57;118,875;42,375;52,375;0,432922;-0,16626;-0,49707;-0,733398;0,00111111;0,00888889;0,01
391;06.30.56;118,625;39,5625;54,5625;0,433899;-0,133972;-0,508728;-0,731445;0,00333333;-0,0266667;0,0944444
392;06.31.56;114,312;38,9375;57,0625;0,457275;-0,103638;-0,527283;-0,708618;0,0788889;-0,0133333;0,0877778
393;06.32.57;109,187;43,5;51,5625;0,492798;-0,136719;-0,506531;-0,694214;0,0366667;-0,102222;-0,0122222
394;06.33.57;190,688;49,25;46,25;0,543518;-0,166382;-0,497009;-0,65564;-0,0388889;-0,0466667;0,0544444
395;06.34.57;191,375;49,0625;44,75;0,542053;-0,170959;-0,48822;-0,662292;-0,0144444;-0,0533333;-0,14
396;06.35.57;185,812;54,625;38,25;0,571594;-0,214294;-0,476868;-0,632446;0,0766667;-0,0466667;0,0588889
397;06.36.57;177,063;59,875;30,875;0,61261;-0,242188;-0,476074;-0,582581;0,0633333;-0,0933333;-0,0211111
398;06.37.57;177,312;59,875;26,875;0,615234;-0,254883;-0,459961;-0,587341;0,00111111;-0,0444444;-0,0877778
399;06.38.57;175,187;56,375;20,6875;0,641235;-0,240662;-0,427979;-0,589722;-0,107778;-0,172222;0,0811111
400;06.39.57;172,438;55,375;21,1875;0,657593;-0,221924;-0,431458;-0,576294;0,00333333;-0,0244444;0,0477778
401;06.40.57;173,25;55,4375;22;0,65271;-0,22229;-0,43335;-0,580322;-0,0677778;0,0822222;0,162222
402;06.41.57;175,75;55,875;18,75;0,641052;-0,24646;-0,417175;-0,595215;-0,00777778;-0,00888889;-0,00333333
403;06.42.57;174,437;57,1875;15,875;0,645813;-0,260864;-0,414124;-0,585999;0,0188889;0,0755555;0,03
404;06.43.57;173,375;56,5625;11,125;0,655273;-0,271118;-0,395508;-0,583679;-0,0144444;-0,0222222;0,0566667
405;06.44.57;170,937;52,75;4,9375;0,680725;-0,266479;-0,3573;-0,581299;-0,0211111;0,0333333;-0,0455555
406;06.45.57;170,687;55,3125;1,6875;0,674805;-0,293457;-0,359985;-0,573547;0,0655555;0,0577778;-0,0433333
407;06.46.57;163;53,5625;-7;0,716309;-0,301514;-0,338745;-0,530334;-0,0211111;-0,117778;0,0833333
408;06.47.57;161,187;51,625;-8,375;0,730164;-0,295471;-0,325134;-0,523254;-0,0677778;0,02;-0,0211111
409;06.48.57;158,438;50,75;-14;0,742615;-0,313232;-0,308411;-0,50531;0,0655555;0,0244444;-0,155556
410;06.49.57;155;48,6875;-17,0625;0,761414;-0,314209;-0,293335;-0,485229;0,0677778;0,0155556;0,0388889
411;06.50.57;61,75;43,375;-15,4375;0,791016;-0,282043;-0,265747;-0,47345;-0,0522222;-0,02;0,0211111
412;06.51.57;151,75;45,4375;-24,375;0,77655;-0,339539;-0,255676;-0,465149;0,01;0,02;-0,0588889
413;06.52.57;59,0625;42,375;-23,875;0,796204;-0,322998;-0,240173;-0,451721;0,0966667;0,0622222;-0,153333
414;06.53.57;64;42,125;-21,125;0,779419;-0,316589;-0,23291;-0,487854;0,0188889;-0,0244444;-0,157778
415;06.54.57;67,9375;42;-16,75;0,766968;-0,298889;-0,235352;-0,516724;-0,0477778;-0,0644444;0,0433333
416;06.55.57;69,0625;39,75;-23,0625;0,760803;-0,330811;-0,192871;-0,523987;-0,0366667;0,0355556;-0,0477778
417;06.56.57;70,625;39,9375;-22,5;0,753906;-0,330688;-0,191833;-0,534302;-0,09;-0,04;0,0277778
418;06.57.57;66,25;37,75;-28,8125;0,770081;-0,355713;-0,165649;-0,502991;0,0144444;0,0111111;0,0522222
419;06.58.57;63,375;36,375;-28,5;0,786072;-0,345703;-0,163635;-0,485535;-0,0344444;0,0911111;0,0611111
420;06.59.57;62,875;33,5;-19,75;0,805725;-0,279846;-0,171387;-0,493103;-0,00111111;0,0622222;0,03
421;07.00.57;58,8125;32,375;-30;0,810242;-0,339294;-0,139282;-0,457214;-0,0344444;0,0422222;0,14
422;07.01.57;50,875;27,4375;-36,9375;0,834595;-0,367859;-0,101013;-0,3974;-0,0388889;0,0311111;0,05
423;07.02.57;51,375;26,125;-41,8125;0,823059;-0,399841;-0,0756226;-0,396179;0,0544444;-0,0577778;-0,0522222
424;07.03.57;56,125;28,6875;-35,3125;0,817139;-0,363464;-0,0999756;-0,436035;0,0744444;0,0755555;-0,01
425;07.04.57;53,5;26,25;-31,125;0,839294;-0,326172;-0,0990601;-0,423523;0,0322222;0,104444;-0,0633333
426;07.05.57;50,5625;24,6875;-29,9375;0,854675;-0,311462;-0,0974121;-0,403809;0,0188889;0,0377778;0,03
427;07.06.57;47,3125;22,4375;-32,125;0,864685;-0,319641;-0,0811157;-0,378967;0,00111111;0,0377778;-0,0566667
428;07.07.57;44,8125;23,125;-33,4375;0,86908;-0,329041;-0,0898438;-0,358276;0,0166667;0,111111;0,0944444
429;07.08.57;43,125;25;-37,9375;0,860962;-0,363892;-0,101563;-0,340637;-0,0411111;0,0711111;-0,00333333
430;07.09.57;41,875;28,5625;-40,9375;0,85144;-0,388977;-0,132324;-0,325867;-0,0566667;-0,00222222;0,0455555
431;07.10.57;33,0625;23,0625;-42,9375;0,87677;-0,389709;-0,107727;-0,260376;0,0411111;0,0533333;-0,177778
432;07.11.57;30,8125;21,625;-41,25;0,888245;-0,373901;-0,104309;-0,245728;0,00333333;0,0555556;-0,0855556
433;07.12.57;29,625;20,375;-47,1875;0,87439;-0,417053;-0,0886841;-0,231628;-0,01;-0,0844444;0,222222
434;07.13.57;22,9375;18,125;-47,5;0,887756;-0,413513;-0,0915527;-0,180298;0,171111;0,187778;-0,16
435;07.14.57;158,187;17,4375;-54,375;0,86792;-0,46283;-0,0891113;-0,156555;0,05;0,0155556;0,0233333
436;07.15.57;164,25;13,5;-53,4375;0,877625;-0,4552;-0,0627441;-0,136597;-0,09;0,00888889;-0,0211111
437;07.16.57;171,875;9,5;-55;0,877136;-0,464966;-0,0325928;-0,115662;-0,0233333;0,0555556;0,0411111
438;07.17.57;175,25;5,125;-53,5625;0,889771;-0,451599;-0,0185547;-0,0631714;-0,0433333;-0,0133333;0,0388889
439;07.18.57;190,375;-3,3125;-52,125;0,897766;-0,438416;0,0400391;-0,0152588;-0,0477778;-0,06;-0,0144444
440;07.19.57;189,5;-3;-53,3125;0,893188;-0,447815;0,0374146;-0,0157471;0,0277778;0,0222222;0,101111
441;07.20.57;190,437;-3,8125;-54,625;0,887756;-0,458313;0,0424805;-0,00799561;-0,0944444;0,0733333;0,03
442;07.21.57;191,812;-5,0625;-56,125;0,881836;-0,469177;0,0477905;0,00244141;0,00777778;-0,104444;-0,166667
443;07.22.57;198,625;-6,5;-51,9375;0,897766;-0,434387;0,0714722;-0,0166016;0,0166667;0,00888889;0,0233333
