id,gender,age,time,type,type_order,stim_order,stim,response,pitch,roll,yaw,reaction_time
1,Male,25,Sun May 20 19:05:25 GMT+02:00 2018,wrist_num,3,26,7,30.2,-4.1576815,27.14255,309.22107,3233
1,Male,25,Sun May 20 19:05:29 GMT+02:00 2018,wrist_num,3,27,18,37.1,0.23496987,33.363247,304.62195,2606
1,Male,25,Sun May 20 19:05:33 GMT+02:00 2018,wrist_num,3,28,75,70.4,1.1353652,63.352493,302.93887,3526
1,Male,25,Sun May 20 19:05:38 GMT+02:00 2018,wrist_num,3,29,35,56.5,-0.25680444,50.83289,305.8188,3757
1,Male,25,Sun May 20 19:05:41 GMT+02:00 2018,wrist_num,3,30,6,22.400000000000002,-0.8118769,20.147217,307.14175,2431
1,Male,25,Sun May 20 19:05:46 GMT+02:00 2018,wrist_num,3,31,31,54.3,-0.40787193,48.86405,302.6031,3529
1,Male,25,Sun May 20 19:05:49 GMT+02:00 2018,wrist_num,3,32,93,95.1,4.3272004,85.61973,299.29163,2544
1,Male,25,Sun May 20 19:05:54 GMT+02:00 2018,wrist_num,3,33,88,73.4,3.9569285,66.10458,299.48123,3171
1,Male,25,Sun May 20 19:06:01 GMT+02:00 2018,wrist_num,3,34,43,63.5,0.6825943,57.159775,301.47946,6021
1,Male,25,Sun May 20 19:06:05 GMT+02:00 2018,wrist_num,3,35,84,72.69999999999999,3.5101242,65.470695,298.09372,3970
1,Male,25,Sun May 20 19:06:12 GMT+02:00 2018,wrist_num,3,36,10,40.7,0.0018071551,36.65898,303.6667,4978
1,Male,25,Sun May 20 19:06:16 GMT+02:00 2018,wrist_num,3,37,42,57.1,4.434848,51.411785,297.94388,3445
1,Male,25,Sun May 20 19:06:20 GMT+02:00 2018,wrist_num,3,38,37,48.7,4.4142337,43.80138,296.25058,2499
1,Male,25,Sun May 20 19:06:23 GMT+02:00 2018,wrist_num,3,39,34,61.2,4.3045907,55.094124,299.36026,2632
1,Male,25,Sun May 20 19:06:31 GMT+02:00 2018,arm_num,4,20,70,69.3,62.37862,4.759487,314.76147,4979
1,Male,25,Sun May 20 19:06:39 GMT+02:00 2018,arm_num,4,21,76,64.1,57.72491,-0.4963156,308.62997,7304
1,Male,25,Sun May 20 19:06:46 GMT+02:00 2018,arm_num,4,22,56,52.800000000000004,47.477184,4.2029967,319.0632,5569
1,Male,25,Sun May 20 19:06:49 GMT+02:00 2018,arm_num,4,23,8,11.299999999999999,10.19378,6.273149,307.92944,2704
1,Male,25,Sun May 20 19:06:54 GMT+02:00 2018,arm_num,4,24,99,97.89999999999999,88.105064,1.1642098,315.3085,3756
1,Male,25,Sun May 20 19:06:58 GMT+02:00 2018,arm_num,4,25,29,33.3,29.978395,3.4902253,309.03146,3274
1,Male,25,Sun May 20 19:07:01 GMT+02:00 2018,arm_num,4,26,32,36.9,33.212517,5.883066,313.08768,2594
1,Male,25,Sun May 20 19:07:06 GMT+02:00 2018,arm_num,4,27,42,39.6,35.634056,5.236952,312.39612,4126
1,Male,25,Sun May 20 19:07:13 GMT+02:00 2018,arm_num,4,28,40,32.9,29.586695,7.48118,311.5549,4495
1,Male,25,Sun May 20 19:07:17 GMT+02:00 2018,arm_num,4,29,90,86.1,77.51416,4.32669,313.40082,3218
1,Male,25,Sun May 20 19:07:22 GMT+02:00 2018,arm_num,4,30,88,74.4,66.960175,0.47022346,306.33075,3696
1,Male,25,Sun May 20 19:07:26 GMT+02:00 2018,arm_num,4,31,20,16.4,14.782678,7.4563885,306.28455,3036
1,Male,25,Sun May 20 19:07:30 GMT+02:00 2018,arm_num,4,32,81,77.5,69.76381,5.918634,313.4399,3067
1,Male,25,Sun May 20 19:07:34 GMT+02:00 2018,arm_num,4,33,17,15.4,13.824236,8.86132,311.2336,2999
